event_date,f1_name,f2_name,weight_class,model_prob_f1,model_prob_f2,base_confidence,adjusted_confidence,prediction_correct,fighter1_odds,fighter2_odds,is_favorite,f1_top1_striking_volume_control,f1_top2_striking_accuracy,f1_top3_striking_differential,f2_top1_striking_volume_control,f2_top2_sig_strikes_landed_per_min,f2_top3_striking_accuracy
2025-03-22,Carlos Ulberg,Jan Blachowicz,Light Heavyweight,0.804568700492382,0.19543129950761795,0.6091374009847641,0.5412913604618068,True,-330,265,True,1.8916408668730649,0.6115505368856977,2.4,1.2201822744683664,3.0793333333333335,0.5169467505549058
2025-10-25,Mario Bautista,Umar Nurmagomedov,Bantamweight,0.2303360253572464,0.7696639746427536,0.5393279492855072,0.5393279492855072,True,460,-620,False,1.4004893964110932,0.4861542380297652,1.3638888888888894,2.7756448710257957,4.406666666666667,0.6292437757648701
2025-11-22,Nurullo Aliev,Shem Rock,Lightweight,0.7952455580234528,0.20475444197654724,0.5904911160469055,0.5314287843168511,True,-320,260,True,1.5882352941176472,0.4099747474747475,0.6666666666666667,0.8627450980392156,2.933333333333333,0.4230769230769231
2025-10-25,Louie Sutherland,Valter Walker,Heavyweight,0.20768839865922928,0.7923116013407707,0.5846232026815414,0.5312935711180329,True,320,-405,False,0.6,0.6,-0.4,0.7894736842105263,1.0,0.5473767526006332
2025-02-01,Kaan Ofli,Muhammad Naimov,Featherweight,0.2018395960330963,0.7981604039669037,0.5963208079338074,0.5210719623841236,True,310,-390,False,0.3870967741935484,0.4285714285714285,-1.9,0.8453608247422679,2.05,0.4613834422657952
2025-10-25,Chris Barnett,Hamdy Abdelwahab,Heavyweight,0.25001512467861176,0.7499848753213882,0.4999697506427765,0.4999697506427765,True,340,-430,False,0.5862068965517242,0.4554723427832671,-2.32,0.7772277227722774,3.488888888888889,0.4933914417514081
2025-01-18,Islam Makhachev,Renato Moicano,Lightweight,0.7277353703975677,0.27226462960243225,0.4554707407951355,0.4554707407951355,True,-1200,750,True,1.905422913196372,0.5882344765759997,1.0191666666666663,1.182077780799565,3.4090196078431374,0.4629842150813246
2025-12-06,Mairon Santos,Muhammad Naimov,Featherweight,0.7486989498138428,0.2513010501861572,0.49739789962768555,0.43986783051843764,True,-245,200,True,1.5537634408602148,0.4647422270361092,1.144444444444444,0.8337349397590361,1.9222222222222225,0.4211155315588393
2025-08-02,Felipe Bunes,Rafael Estevam,Flyweight,0.28008243441581726,0.7199175655841827,0.4398351311683655,0.4398351311683655,True,490,-670,False,0.5454545454545455,0.4175824175824176,-2.25,0.2710280373831775,0.9666666666666666,0.3926356589147287
2025-08-09,Joselyne Edwards,Priscila Cachoeira,Women's Bantamweight,0.7166488766670227,0.2833511233329773,0.4332977533340454,0.4332977533340454,True,-420,330,True,1.509803921568627,0.5467451874186354,1.5599999999999987,0.6410810810810811,3.593939393939394,0.4605697397621712
2025-08-09,Jean Matsumoto,Miles Johns,Bantamweight,0.7145184576511383,0.2854815423488617,0.4290369153022766,0.4290369153022766,True,-260,215,True,0.948780487804878,0.4703525257165893,-0.2333333333333334,1.16812865497076,2.663333333333333,0.4207376326196811
2025-11-22,Belal Muhammad,Ian Machado Garry,Welterweight,0.2087477147579193,0.7912522852420807,0.5825045704841614,0.4256481802423306,True,235,-290,False,1.1917176470588238,0.4302193074002131,0.6790000000000007,1.6849765258215956,4.785333333333333,0.5418369458126878
2025-09-06,Robert Ruchala,William Gomis,Featherweight,0.2484796643257141,0.7515203356742859,0.5030406713485718,0.4064261734359107,True,220,-270,False,0.6938775510204082,0.3541666666666667,-1.0,1.2318840579710144,3.4,0.5071129709278483
2025-06-21,Curtis Blaydes,Rizvan Kuniev,Heavyweight,0.6970225721597672,0.30297742784023285,0.3940451443195343,0.3940451443195343,True,-240,198,True,1.4863110930845669,0.4994068386658088,0.8414035087719298,0.8035714285714286,3.0,0.4166666666666667
2025-08-09,Gabriella Fernandes,Julija Stoliarenko,Women's Flyweight,0.6917866766452789,0.30821332335472107,0.38357335329055786,0.38357335329055786,True,-450,350,True,0.6112852664576802,0.4418197926807735,-2.0666666666666673,0.5400843881856541,2.1333333333333337,0.4006597799934945
2025-02-01,Jasmine Jasudavicius,Mayra Bueno Silva,Women's Flyweight,0.6867672950029373,0.3132327049970627,0.37353459000587463,0.37353459000587463,True,-250,205,True,0.9565217391304348,0.457095907944526,-0.1583333333333332,0.8326459390862944,3.181212121212121,0.5960467930101543
2025-11-01,Donte Johnson,Sedriques Dumas,Middleweight,0.6862915605306625,0.31370843946933746,0.3725831210613251,0.3725831210613251,True,-350,280,True,2.0,0.5555555555555556,0.5,0.5730550284629982,1.438095238095238,0.3846221816158525
2025-06-21,Azat Maksum,Tagir Ulanbekov,Flyweight,0.314875990152359,0.685124009847641,0.370248019695282,0.370248019695282,True,385,-500,False,0.535031847133758,0.2382575388710358,-2.4333333333333336,0.9644268774703556,2.711111111111111,0.4834550743621308
2025-08-02,Ketlen Souza,Piera Rodriguez,Women's Strawweight,0.3064238727092743,0.6935761272907257,0.3871522545814514,0.36838686193677894,True,210,-255,False,0.922077922077922,0.4492253873063468,-0.3000000000000002,1.3068783068783068,3.293333333333333,0.5013790684624018
2025-10-18,Drew Dober,Kyle Prepolec,Lightweight,0.6841298639774323,0.31587013602256775,0.3682597279548645,0.3682597279548645,True,-330,265,True,0.9992025518341306,0.4073797629390976,-0.0026666666666672,0.5135135135135135,2.533333333333333,0.3816564877317046
2025-08-16,Carlos Prates,Geoff Neal,Welterweight,0.7126090675592422,0.28739093244075775,0.4252181351184845,0.3666115090272641,True,200,-200,True,0.8254580520732883,0.5290236249538575,-0.7240000000000002,1.082946063934657,4.272222222222222,0.5313726637186881
2025-11-15,Erin Blanchfield,Tracy Cortez,Women's Flyweight,0.6785052269697189,0.32149477303028107,0.35701045393943787,0.35701045393943787,True,-330,265,True,1.3984944718889671,0.5007248893046599,1.4116666666666662,1.38477366255144,3.8457142857142856,0.5121518229877952
2025-10-18,Ravena Oliveira,Stephanie Luciano,Women's Strawweight,0.3250298500061035,0.6749701499938965,0.34994029998779297,0.34994029998779297,True,265,-330,False,0.8333333333333334,0.4838709677419355,-0.1999999999999999,1.3162393162393162,5.133333333333333,0.3690608992601024
